season,week,player_id,player_name,position,recent_team,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,fantasy_points,fantasy_points_ppr,offense_snaps,offense_pct,height,weight,age,years_exp,college,entry_year,rookie_year,draft_club,draft_number,team_strength,target_share
2020,1,00-0019596,T.Brady,QB,TB,NO,23,36,239.0,2,2.0,3.0,15.0,3,9.0,1,0,0,0.0,0,20.46,20.46,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,,
2020,2,00-0019596,T.Brady,QB,TB,CAR,23,35,217.0,1,1.0,0.0,-0.0,1,0.0,0,0,0,0.0,0,8.68,8.68,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,14.0,
2020,3,00-0019596,T.Brady,QB,TB,DEN,25,38,297.0,3,0.0,2.0,12.0,5,0.0,0,0,0,0.0,0,23.88,23.88,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,,
2020,4,00-0019596,T.Brady,QB,TB,LAC,30,46,369.0,5,1.0,0.0,-0.0,3,-3.0,0,0,0,0.0,0,32.46,32.46,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,7.0,
2020,5,00-0019596,T.Brady,QB,TB,CHI,25,41,253.0,1,0.0,3.0,20.0,3,0.0,0,0,0,0.0,0,14.12,14.12,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,,
2020,6,00-0019596,T.Brady,QB,TB,GB,17,27,166.0,2,0.0,0.0,-0.0,0,0.0,0,0,0,0.0,0,14.64,14.64,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,28.0,
2020,7,00-0019596,T.Brady,QB,TB,LV,33,45,369.0,4,0.0,0.0,-0.0,1,1.0,1,0,0,0.0,0,36.86,36.86,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,,
2020,8,00-0019596,T.Brady,QB,TB,NYG,28,40,279.0,2,0.0,2.0,16.0,1,-1.0,0,0,0,0.0,0,19.06,19.06,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,,
2020,9,00-0019596,T.Brady,QB,TB,NO,22,38,209.0,0,3.0,3.0,23.0,0,0.0,0,0,0,0.0,0,2.36,2.36,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,-35.0,
2020,10,00-0019596,T.Brady,QB,TB,CAR,28,39,341.0,3,0.0,1.0,7.0,2,2.0,1,0,0,0.0,0,31.84,31.84,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,,
2020,11,00-0019596,T.Brady,QB,TB,LA,26,48,216.0,2,2.0,1.0,7.0,0,0.0,0,0,0,0.0,0,12.64,12.64,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,-3.0,
2020,12,00-0019596,T.Brady,QB,TB,KC,27,41,345.0,3,2.0,1.0,3.0,1,-1.0,0,0,0,0.0,0,21.7,21.7,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,-3.0,
2020,14,00-0019596,T.Brady,QB,TB,MIN,15,23,196.0,2,0.0,0.0,-0.0,3,-2.0,0,0,0,0.0,0,15.64,15.64,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,12.0,
2020,15,00-0019596,T.Brady,QB,TB,ATL,31,45,390.0,2,0.0,3.0,25.0,2,-2.0,0,0,0,0.0,0,23.4,23.4,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,,
2020,16,00-0019596,T.Brady,QB,TB,DET,22,27,348.0,4,0.0,1.0,7.0,0,0.0,0,0,0,0.0,0,29.92,29.92,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,,
2020,17,00-0019596,T.Brady,QB,TB,ATL,26,41,399.0,4,1.0,1.0,8.0,5,3.0,0,0,0,0.0,0,30.26,30.26,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,17.0,
2020,18,00-0019596,T.Brady,QB,TB,WAS,22,40,381.0,2,0.0,3.0,16.0,3,-2.0,0,0,0,0.0,0,23.04,23.04,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,,
2020,19,00-0019596,T.Brady,QB,TB,NO,18,33,199.0,2,0.0,1.0,10.0,5,2.0,1,0,0,0.0,0,22.16,22.16,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,,
2020,20,00-0019596,T.Brady,QB,TB,GB,20,36,280.0,3,3.0,1.0,5.0,1,-1.0,0,0,0,0.0,0,17.1,17.1,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,,
2020,21,00-0019596,T.Brady,QB,TB,KC,21,29,201.0,3,0.0,1.0,6.0,4,-2.0,0,0,0,0.0,0,19.84,19.84,,,76.0,225.0,43.30315,20.0,Michigan,2000.0,2000.0,NE,199.0,22.0,
2020,1,00-0020531,D.Brees,QB,NO,TB,18,30,160.0,2,0.0,1.0,9.0,2,0.0,0,0,0,0.0,0,14.4,14.4,,,72.0,209.0,41.83866666666667,19.0,Purdue,2001.0,2001.0,SD,32.0,11.0,
2020,2,00-0020531,D.Brees,QB,NO,LV,26,38,312.0,1,1.0,0.0,-0.0,0,0.0,0,0,0,0.0,0,14.48,14.48,,,72.0,209.0,41.83866666666667,19.0,Purdue,2001.0,2001.0,SD,32.0,,
2020,3,00-0020531,D.Brees,QB,NO,GB,29,36,288.0,3,0.0,2.0,13.0,0,0.0,0,0,0,0.0,0,23.52,23.52,,,72.0,209.0,41.83866666666667,19.0,Purdue,2001.0,2001.0,SD,32.0,-7.0,
2020,4,00-0020531,D.Brees,QB,NO,DET,19,25,246.0,2,1.0,2.0,18.0,3,-3.0,0,0,0,0.0,0,15.54,15.54,,,72.0,209.0,41.83866666666667,19.0,Purdue,2001.0,2001.0,SD,32.0,,
2020,5,00-0020531,D.Brees,QB,NO,LAC,33,47,325.0,1,1.0,2.0,12.0,1,1.0,1,0,0,0.0,0,21.1,21.1,,,72.0,209.0,41.83866666666667,19.0,Purdue,2001.0,2001.0,SD,32.0,3.0,
2020,7,00-0020531,D.Brees,QB,NO,CAR,29,36,287.0,2,0.0,1.0,10.0,3,2.0,1,0,0,0.0,0,23.68,23.68,,,72.0,209.0,41.83866666666667,19.0,Purdue,2001.0,2001.0,SD,32.0,3.0,
2020,8,00-0020531,D.Brees,QB,NO,CHI,31,41,280.0,2,0.0,1.0,8.0,3,4.0,0,0,0,0.0,0,19.6,19.6,,,72.0,209.0,41.83866666666667,19.0,Purdue,2001.0,2001.0,SD,32.0,,
2020,9,00-0020531,D.Brees,QB,NO,TB,26,32,222.0,4,0.0,1.0,-0.0,2,-2.0,0,0,0,0.0,0,22.68,22.68,,,72.0,209.0,41.83866666666667,19.0,Purdue,2001.0,2001.0,SD,32.0,,
2020,10,00-0020531,D.Brees,QB,NO,SF,8,13,76.0,1,0.0,0.0,-0.0,1,-1.0,0,0,0,0.0,0,6.94,6.94,,,72.0,209.0,41.83866666666667,19.0,Purdue,2001.0,2001.0,SD,32.0,14.0,
2020,15,00-0020531,D.Brees,QB,NO,KC,15,34,234.0,3,1.0,1.0,9.0,0,0.0,0,0,0,0.0,0,19.36,19.36,,,72.0,209.0,41.83866666666667,19.0,Purdue,2001.0,2001.0,SD,32.0,-3.0,
2020,16,00-0020531,D.Brees,QB,NO,MIN,19,26,311.0,0,2.0,0.0,-0.0,3,-3.0,0,0,0,0.0,0,8.14,8.14,,,72.0,209.0,41.83866666666667,19.0,Purdue,2001.0,2001.0,SD,32.0,19.0,
2020,17,00-0020531,D.Brees,QB,NO,CAR,22,32,201.0,3,0.0,2.0,10.0,0,0.0,0,0,0,0.0,0,20.04,20.04,,,72.0,209.0,41.83866666666667,19.0,Purdue,2001.0,2001.0,SD,32.0,,
2020,18,00-0020531,D.Brees,QB,NO,CHI,28,39,265.0,2,0.0,0.0,-0.0,3,2.0,0,0,0,0.0,0,18.8,18.8,,,72.0,209.0,41.83866666666667,19.0,Purdue,2001.0,2001.0,SD,32.0,12.0,
2020,19,00-0020531,D.Brees,QB,NO,TB,19,34,134.0,1,3.0,0.0,-0.0,2,3.0,0,0,0,0.0,0,3.66,3.66,,,72.0,209.0,41.83866666666667,19.0,Purdue,2001.0,2001.0,SD,32.0,-10.0,
2020,1,00-0022127,J.Witten,TE,LV,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,1,2.0,0,0.2,1.2,,,78.0,263.0,38.513625,17.0,Tennessee,2003.0,2003.0,DAL,69.0,,0.035714287
2020,2,00-0022127,J.Witten,TE,LV,NO,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,1,3.0,0,0.3,1.3,,,78.0,263.0,38.513625,17.0,Tennessee,2003.0,2003.0,DAL,69.0,10.0,0.029411765
2020,4,00-0022127,J.Witten,TE,LV,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,2,18.0,1,7.8,9.8,,,78.0,263.0,38.513625,17.0,Tennessee,2003.0,2003.0,DAL,69.0,-7.0,0.046511628
2020,5,00-0022127,J.Witten,TE,LV,KC,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,2,6.0,0,0.6,2.6,,,78.0,263.0,38.513625,17.0,Tennessee,2003.0,2003.0,DAL,69.0,,0.06451613
2020,7,00-0022127,J.Witten,TE,LV,TB,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,1,6.0,0,0.6,1.6,,,78.0,263.0,38.513625,17.0,Tennessee,2003.0,2003.0,DAL,69.0,-25.0,0.027777778
2020,8,00-0022127,J.Witten,TE,LV,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,2,21.0,0,2.1,4.1,,,78.0,263.0,38.513625,17.0,Tennessee,2003.0,2003.0,DAL,69.0,,0.09090909
2020,9,00-0022127,J.Witten,TE,LV,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,1,0.0,0,0.0,1.0,,,78.0,263.0,38.513625,17.0,Tennessee,2003.0,2003.0,DAL,69.0,,0.04347826
2020,11,00-0022127,J.Witten,TE,LV,KC,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,1,1.0,1,6.1,7.1,,,78.0,263.0,38.513625,17.0,Tennessee,2003.0,2003.0,DAL,69.0,-4.0,0.03448276
2020,13,00-0022127,J.Witten,TE,LV,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0,0.0,0.0,,,78.0,263.0,38.513625,17.0,Tennessee,2003.0,2003.0,DAL,69.0,,0.02173913
2020,16,00-0022127,J.Witten,TE,LV,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,5,2,12.0,0,1.2,3.2,,,78.0,263.0,38.513625,17.0,Tennessee,2003.0,2003.0,DAL,69.0,-1.0,0.16666667
2020,12,00-0022787,M.Schaub,QB,ATL,LV,0,0,0.0,0,0.0,0.0,0.0,3,-4.0,0,0,0,0.0,0,-0.4,-0.4,,,78.0,245.0,39.3715625,16.0,Virginia,2004.0,2004.0,ATL,90.0,37.0,
2020,15,00-0022824,A.Lee,P,ARI,PHI,1,1,26.0,0,0.0,0.0,-0.0,0,0.0,0,0,0,0.0,0,1.04,1.04,,,73.0,185.0,38.2456875,16.0,Pittsburgh,2004.0,2004.0,SF,188.0,7.0,
2020,1,00-0022921,L.Fitzgerald,WR,ARI,SF,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,5,4,34.0,0,3.4,7.4,,,75.0,218.0,37.191625,16.0,Pittsburgh,2004.0,2004.0,ARI,3.0,,0.13513513
2020,2,00-0022921,L.Fitzgerald,WR,ARI,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,7,7,50.0,0,5.0,12.0,,,75.0,218.0,37.191625,16.0,Pittsburgh,2004.0,2004.0,ARI,3.0,15.0,0.20588236
2020,3,00-0022921,L.Fitzgerald,WR,ARI,DET,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3,1,0.0,0,0.0,1.0,,,75.0,218.0,37.191625,16.0,Pittsburgh,2004.0,2004.0,ARI,3.0,-3.0,0.09090909
2020,4,00-0022921,L.Fitzgerald,WR,ARI,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3,2,4.0,0,0.4,2.4,,,75.0,218.0,37.191625,16.0,Pittsburgh,2004.0,2004.0,ARI,3.0,,0.09677419
2020,5,00-0022921,L.Fitzgerald,WR,ARI,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,7,4,35.0,0,3.5,7.5,,,75.0,218.0,37.191625,16.0,Pittsburgh,2004.0,2004.0,ARI,3.0,,0.2
2020,6,00-0022921,L.Fitzgerald,WR,ARI,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,4,3,22.0,0,2.2,5.2,,,75.0,218.0,37.191625,16.0,Pittsburgh,2004.0,2004.0,ARI,3.0,,0.18181819
2020,7,00-0022921,L.Fitzgerald,WR,ARI,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,8,8,62.0,0,6.2,14.2,,,75.0,218.0,37.191625,16.0,Pittsburgh,2004.0,2004.0,ARI,3.0,3.0,0.18181819
2020,9,00-0022921,L.Fitzgerald,WR,ARI,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,5,4,54.0,0,5.4,9.4,,,75.0,218.0,37.191625,16.0,Pittsburgh,2004.0,2004.0,ARI,3.0,-3.0,0.1923077
2020,10,00-0022921,L.Fitzgerald,WR,ARI,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,5,2,13.0,0,1.3,3.3,,,75.0,218.0,37.191625,16.0,Pittsburgh,2004.0,2004.0,ARI,3.0,2.0,0.15625
2020,11,00-0022921,L.Fitzgerald,WR,ARI,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,10,8,62.0,0,6.2,14.2,,,75.0,218.0,37.191625,16.0,Pittsburgh,2004.0,2004.0,ARI,3.0,,0.25641027
2020,14,00-0022921,L.Fitzgerald,WR,ARI,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3,2,10.0,0,1.0,3.0,,,75.0,218.0,37.191625,16.0,Pittsburgh,2004.0,2004.0,ARI,3.0,,0.09375
2020,15,00-0022921,L.Fitzgerald,WR,ARI,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,4,3,35.0,1,9.5,12.5,,,75.0,218.0,37.191625,16.0,Pittsburgh,2004.0,2004.0,ARI,3.0,7.0,0.10810811
2020,16,00-0022921,L.Fitzgerald,WR,ARI,SF,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,8,6,28.0,0,2.8,8.8,,,75.0,218.0,37.191625,16.0,Pittsburgh,2004.0,2004.0,ARI,3.0,-8.0,0.17391305
2020,1,00-0022924,B.Roethlisberger,QB,PIT,NYG,21,32,229.0,3,0.0,2.0,21.0,3,9.0,0,0,0,0.0,0,22.06,22.06,,,77.0,240.0,38.70529411764706,16.0,"Miami, O.",2004.0,2004.0,PIT,11.0,,
2020,2,00-0022924,B.Roethlisberger,QB,PIT,DEN,29,41,311.0,2,1.0,1.0,10.0,3,-2.0,0,0,0,0.0,0,18.24,18.24,,,77.0,240.0,38.70529411764706,16.0,"Miami, O.",2004.0,2004.0,PIT,11.0,5.0,
2020,3,00-0022924,B.Roethlisberger,QB,PIT,HOU,23,36,237.0,2,0.0,2.0,19.0,5,-3.0,0,0,0,0.0,0,19.18,19.18,,,77.0,240.0,38.70529411764706,16.0,"Miami, O.",2004.0,2004.0,PIT,11.0,7.0,
2020,5,00-0022924,B.Roethlisberger,QB,PIT,PHI,27,34,239.0,3,0.0,1.0,8.0,2,-2.0,0,0,0,0.0,0,21.36,21.36,,,77.0,240.0,38.70529411764706,16.0,"Miami, O.",2004.0,2004.0,PIT,11.0,9.0,
2020,6,00-0022924,B.Roethlisberger,QB,PIT,CLE,14,22,162.0,1,0.0,2.0,20.0,3,5.0,0,0,0,0.0,0,10.98,10.98,,,77.0,240.0,38.70529411764706,16.0,"Miami, O.",2004.0,2004.0,PIT,11.0,31.0,
2020,7,00-0022924,B.Roethlisberger,QB,PIT,TEN,32,49,268.0,2,3.0,0.0,-0.0,1,-1.0,0,0,0,0.0,0,12.62,12.62,,,77.0,240.0,38.70529411764706,16.0,"Miami, O.",2004.0,2004.0,PIT,11.0,,
2020,8,00-0022924,B.Roethlisberger,QB,PIT,BAL,21,32,182.0,2,0.0,2.0,9.0,0,0.0,0,0,0,0.0,0,15.28,15.28,,,77.0,240.0,38.70529411764706,16.0,"Miami, O.",2004.0,2004.0,PIT,11.0,,
2020,9,00-0022924,B.Roethlisberger,QB,PIT,DAL,29,42,306.0,3,0.0,0.0,-0.0,1,8.0,0,0,0,0.0,0,25.04,25.04,,,77.0,240.0,38.70529411764706,16.0,"Miami, O.",2004.0,2004.0,PIT,11.0,,
2020,10,00-0022924,B.Roethlisberger,QB,PIT,CIN,27,46,333.0,4,0.0,0.0,-0.0,1,0.0,0,0,0,0.0,0,29.32,29.32,,,77.0,240.0,38.70529411764706,16.0,"Miami, O.",2004.0,2004.0,PIT,11.0,26.0,
2020,11,00-0022924,B.Roethlisberger,QB,PIT,JAX,32,46,267.0,2,1.0,0.0,-0.0,0,0.0,0,0,0,0.0,0,16.68,16.68,,,77.0,240.0,38.70529411764706,16.0,"Miami, O.",2004.0,2004.0,PIT,11.0,,
2020,12,00-0022924,B.Roethlisberger,QB,PIT,BAL,36,51,266.0,1,1.0,0.0,-0.0,1,-1.0,0,0,0,0.0,0,12.54,12.54,,,77.0,240.0,38.70529411764706,16.0,"Miami, O.",2004.0,2004.0,PIT,11.0,5.0,
2020,13,00-0022924,B.Roethlisberger,QB,PIT,WAS,33,53,305.0,2,1.0,0.0,-0.0,1,0.0,0,0,0,0.0,0,18.2,18.2,,,77.0,240.0,38.70529411764706,16.0,"Miami, O.",2004.0,2004.0,PIT,11.0,-6.0,
2020,14,00-0022924,B.Roethlisberger,QB,PIT,BUF,21,37,187.0,2,2.0,1.0,10.0,0,0.0,0,0,0,0.0,0,13.48,13.48,,,77.0,240.0,38.70529411764706,16.0,"Miami, O.",2004.0,2004.0,PIT,11.0,,
2020,15,00-0022924,B.Roethlisberger,QB,PIT,CIN,20,38,170.0,1,1.0,1.0,12.0,2,-1.0,0,0,0,0.0,0,6.7,6.7,,,77.0,240.0,38.70529411764706,16.0,"Miami, O.",2004.0,2004.0,PIT,11.0,,
2020,16,00-0022924,B.Roethlisberger,QB,PIT,IND,34,49,341.0,3,0.0,1.0,9.0,2,-1.0,0,0,0,0.0,0,25.54,25.54,,,77.0,240.0,38.70529411764706,16.0,"Miami, O.",2004.0,2004.0,PIT,11.0,4.0,
2020,18,00-0022924,B.Roethlisberger,QB,PIT,CLE,47,68,501.0,4,4.0,0.0,-0.0,1,0.0,0,0,0,0.0,0,30.04,30.04,,,77.0,240.0,38.70529411764706,16.0,"Miami, O.",2004.0,2004.0,PIT,11.0,-11.0,
2020,1,00-0022942,P.Rivers,QB,IND,JAX,36,46,363.0,1,2.0,0.0,-0.0,1,3.0,0,0,0,0.0,0,14.82,14.82,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,,
2020,2,00-0022942,P.Rivers,QB,IND,MIN,19,25,214.0,1,1.0,2.0,11.0,4,3.0,0,0,0,0.0,0,10.86,10.86,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,17.0,
2020,3,00-0022942,P.Rivers,QB,IND,NYJ,17,21,217.0,1,0.0,0.0,-0.0,0,0.0,0,0,0,0.0,0,12.68,12.68,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,29.0,
2020,4,00-0022942,P.Rivers,QB,IND,CHI,16,29,190.0,1,0.0,1.0,4.0,3,-4.0,0,0,0,0.0,0,11.2,11.2,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,,
2020,5,00-0022942,P.Rivers,QB,IND,CLE,21,33,243.0,0,2.0,1.0,3.0,1,-1.0,0,0,0,0.0,0,5.62,5.62,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,,
2020,6,00-0022942,P.Rivers,QB,IND,CIN,29,44,371.0,3,1.0,1.0,-0.0,1,-1.0,0,0,0,0.0,0,24.74,24.74,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,4.0,
2020,8,00-0022942,P.Rivers,QB,IND,DET,23,33,262.0,3,0.0,2.0,15.0,2,-2.0,0,0,0,0.0,0,22.28,22.28,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,,
2020,9,00-0022942,P.Rivers,QB,IND,BAL,25,43,227.0,0,1.0,0.0,-0.0,0,0.0,0,0,0,0.0,0,7.08,7.08,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,-14.0,
2020,10,00-0022942,P.Rivers,QB,IND,TEN,29,39,308.0,1,0.0,1.0,11.0,0,0.0,0,0,0,0.0,0,16.32,16.32,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,,
2020,11,00-0022942,P.Rivers,QB,IND,GB,24,36,288.0,3,1.0,1.0,8.0,1,-1.0,0,0,0,0.0,0,21.42,21.42,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,3.0,
2020,12,00-0022942,P.Rivers,QB,IND,TEN,24,42,295.0,2,1.0,1.0,6.0,0,0.0,0,0,0,0.0,0,17.8,17.8,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,-19.0,
2020,13,00-0022942,P.Rivers,QB,IND,HOU,27,35,285.0,2,0.0,3.0,23.0,2,-2.0,0,0,0,0.0,0,19.2,19.2,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,,
2020,14,00-0022942,P.Rivers,QB,IND,LV,19,28,244.0,2,0.0,0.0,-0.0,0,0.0,0,0,0,0.0,0,17.76,17.76,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,,
2020,15,00-0022942,P.Rivers,QB,IND,HOU,22,28,228.0,2,0.0,1.0,5.0,1,-1.0,0,0,0,0.0,0,17.02,17.02,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,7.0,
2020,16,00-0022942,P.Rivers,QB,IND,PIT,21,34,270.0,1,1.0,5.0,32.0,0,0.0,0,0,0,0.0,0,10.8,10.8,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,,
2020,17,00-0022942,P.Rivers,QB,IND,JAX,17,27,164.0,1,1.0,0.0,-0.0,2,-2.0,0,0,0,0.0,0,10.36,10.36,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,14.0,
2020,18,00-0022942,P.Rivers,QB,IND,BUF,27,46,309.0,2,0.0,0.0,-0.0,1,-1.0,0,0,0,0.0,0,22.26,22.26,,,77.0,228.0,38.93035294117647,16.0,North Carolina State,2004.0,2004.0,NYG,4.0,,
2020,5,00-0023436,A.Smith,QB,WAS,LA,9,17,37.0,0,0.0,6.0,31.0,1,1.0,0,0,0,0.0,0,1.58,1.58,,,76.0,213.0,36.51735294117647,15.0,Utah,2005.0,2005.0,SF,1.0,-20.0,
2020,9,00-0023436,A.Smith,QB,WAS,NYG,24,32,325.0,1,3.0,2.0,22.0,0,0.0,0,0,0,0.0,0,11.0,11.0,,,76.0,213.0,36.51735294117647,15.0,Utah,2005.0,2005.0,SF,1.0,-3.0,
2020,10,00-0023436,A.Smith,QB,WAS,DET,38,55,390.0,0,0.0,2.0,15.0,2,4.0,0,0,0,0.0,0,16.0,16.0,,,76.0,213.0,36.51735294117647,15.0,Utah,2005.0,2005.0,SF,1.0,,
2020,11,00-0023436,A.Smith,QB,WAS,CIN,17,25,166.0,1,1.0,2.0,5.0,3,-3.0,0,0,0,0.0,0,8.34,8.34,,,76.0,213.0,36.51735294117647,15.0,Utah,2005.0,2005.0,SF,1.0,11.0,
2020,12,00-0023436,A.Smith,QB,WAS,DAL,19,26,149.0,1,1.0,3.0,21.0,3,1.0,0,0,0,0.0,0,8.06,8.06,,,76.0,213.0,36.51735294117647,15.0,Utah,2005.0,2005.0,SF,1.0,,
2020,13,00-0023436,A.Smith,QB,WAS,PIT,31,46,296.0,1,0.0,3.0,23.0,0,0.0,0,0,0,0.0,0,15.84,15.84,,,76.0,213.0,36.51735294117647,15.0,Utah,2005.0,2005.0,SF,1.0,,
2020,14,00-0023436,A.Smith,QB,WAS,SF,8,19,57.0,0,1.0,1.0,5.0,0,0.0,0,0,0,0.0,0,0.28,0.28,,,76.0,213.0,36.51735294117647,15.0,Utah,2005.0,2005.0,SF,1.0,,
2020,17,00-0023436,A.Smith,QB,WAS,PHI,22,32,162.0,2,2.0,3.0,17.0,1,0.0,0,0,0,0.0,0,10.48,10.48,,,76.0,213.0,36.51735294117647,15.0,Utah,2005.0,2005.0,SF,1.0,,
2020,1,00-0023459,A.Rodgers,QB,GB,MIN,32,44,364.0,4,0.0,0.0,-0.0,1,2.0,0,0,0,0.0,0,30.76,30.76,,,74.0,225.0,36.96233333333333,15.0,California,2005.0,2005.0,GB,24.0,,
2020,2,00-0023459,A.Rodgers,QB,GB,DET,18,30,240.0,2,0.0,1.0,11.0,2,12.0,0,1,1,-6.0,0,18.2,19.2,,,74.0,225.0,36.96233333333333,15.0,California,2005.0,2005.0,GB,24.0,21.0,0.033333335
2020,3,00-0023459,A.Rodgers,QB,GB,NO,21,32,283.0,3,0.0,1.0,12.0,2,12.0,0,0,0,0.0,0,24.52,24.52,,,74.0,225.0,36.96233333333333,15.0,California,2005.0,2005.0,GB,24.0,,
2020,4,00-0023459,A.Rodgers,QB,GB,ATL,27,33,327.0,4,0.0,1.0,12.0,1,5.0,0,0,0,0.0,0,29.58,29.58,,,74.0,225.0,36.96233333333333,15.0,California,2005.0,2005.0,GB,24.0,14.0,
2020,6,00-0023459,A.Rodgers,QB,GB,TB,16,35,160.0,0,2.0,4.0,42.0,2,14.0,0,0,0,0.0,0,3.8,3.8,,,74.0,225.0,36.96233333333333,15.0,California,2005.0,2005.0,GB,24.0,,
2020,7,00-0023459,A.Rodgers,QB,GB,HOU,23,34,283.0,4,0.0,0.0,-0.0,0,0.0,0,0,0,0.0,0,27.32,27.32,,,74.0,225.0,36.96233333333333,15.0,California,2005.0,2005.0,GB,24.0,,
2020,8,00-0023459,A.Rodgers,QB,GB,MIN,27,41,291.0,3,0.0,1.0,-0.0,2,9.0,0,0,0,0.0,0,22.54,22.54,,,74.0,225.0,36.96233333333333,15.0,California,2005.0,2005.0,GB,24.0,-6.0,
2020,9,00-0023459,A.Rodgers,QB,GB,SF,25,31,305.0,4,0.0,1.0,11.0,1,7.0,0,0,0,0.0,0,28.9,28.9,,,74.0,225.0,36.96233333333333,15.0,California,2005.0,2005.0,GB,24.0,,
2020,10,00-0023459,A.Rodgers,QB,GB,JAX,24,34,325.0,2,1.0,1.0,10.0,3,4.0,1,0,0,0.0,0,25.4,25.4,,,74.0,225.0,36.96233333333333,15.0,California,2005.0,2005.0,GB,24.0,4.0,
